name,highway,id
Барвихинская улица,tertiary,4870954
Барвихинская улица,tertiary,4870985
улица Толбухина,tertiary,4871028
проезд Толбухина,residential,4871099
Беловежская улица,secondary,4871205
Запорожская улица,tertiary,4871228
Вяземская улица,secondary,5028788
улица Николая Химушина,secondary,5137051
улица Петровка,tertiary,5169378
Старая площадь,primary,5169713
Славянская площадь,secondary,5169728
Китайгородский проезд,primary,5169745
Кремлёвская набережная,primary,5169769
Дмитровское шоссе,primary,5169870
Оружейный переулок,primary,5170148
Прибрежный проезд,tertiary,5170161
Смольная улица,tertiary,5170186
Прибрежный проезд,tertiary,5170228
улица Дыбенко,secondary,5170233
Зеленоградская улица,unclassified,5170244
Фестивальная улица,tertiary,5170363
улица Грачёвка,residential,5170649
Флотская улица,residential,5170796
Флотская улица,residential,5170861
Петрозаводская улица,secondary,5170885
улица Ляпидевского,tertiary,5173774
Солнечногорский проезд,residential,5173788
Авангардная улица,secondary,5184664
Авангардная улица,secondary,5184666
Конаковский проезд,residential,5184675
Кронштадтский бульвар,secondary,5184764
Смольная улица,tertiary,5184765
Кронштадтский бульвар (дублёр),secondary,5184781
Нарвская улица,tertiary,5184861
Выборгская улица,tertiary,5184930
1-й Лихачёвский переулок,residential,5184955
Пакгаузное шоссе,residential,5184956
3-й Лихачёвский переулок,residential,5185021
3-й Лихачёвский переулок,residential,5185024
4-й Лихачёвский переулок,residential,5185028
Лихоборская набережная,tertiary,5185049
Онежская улица (дублёр),tertiary,5185074
Лихоборская набережная,tertiary,5185158
Автомоторная улица,tertiary,5185180
3-й Нижнелихоборский проезд,secondary,5204522
проезд Черепановых,unclassified,5204810
4-й Новомихалковский проезд,tertiary,5204840
3-й Новомихалковский проезд,unclassified,5204858
1-й Новомихалковский проезд,residential,5204862
улица Генерала Рычагова,unclassified,5204874
улица Генерала Рычагова,unclassified,5204878
проезд Черепановых,tertiary,5204905
Коптевская улица,tertiary,5204909
улица Клары Цеткин,tertiary,5204932
Монтажная улица,tertiary,5233423
улица Николая Химушина,tertiary,5233446
Пречистенская набережная,secondary,5366647
улица Академика Капицы,tertiary,5366823
улица Хамовнический Вал,secondary,5366958
Сиреневый бульвар,secondary,5382150
Сиреневый бульвар,secondary,5382631
Старопетровский проезд,tertiary,5440042
5-й Новоподмосковный переулок,residential,5440710
6-й Новоподмосковный переулок,tertiary,5440901
Новопетровская улица,tertiary,5444715
Старокоптевский переулок,residential,5445025
проезд Черепановых,unclassified,5445607
Коптевский бульвар,residential,5446047
Коптевский бульвар,tertiary,5446127
бульвар Матроса Железняка,tertiary,5446393
бульвар Матроса Железняка,tertiary,5447380
3-й Михалковский переулок,residential,5447918
улица Приорова,unclassified,5453705
8-й Новоподмосковный переулок,unclassified,5453950
8-й Новоподмосковный переулок,residential,5454283
улица Зои и Александра Космодемьянских,secondary,5454637
улица Зои и Александра Космодемьянских,secondary,5454828
Большая Академическая улица,secondary,5455731
Большая Академическая улица,secondary,5455858
Большая Академическая улица,secondary,5456343
3-й Новоподмосковный переулок,residential,5547523
Вокзальный переулок,tertiary,5547560
2-й Новоподмосковный переулок,tertiary,5547891
улица Космонавта Волкова,secondary,5548058
улица Космонавта Волкова,tertiary,5548224
улица Новая Ипатовка,unclassified,5548459
Никольский тупик,unclassified,5719203
улица Прянишникова,unclassified,5719504
Пасечная улица,living_street,5720172
улица Вучетича,residential,5722089
улица Вучетича,unclassified,5722162
проезд Соломенной Сторожки,residential,5722258
Астрадамский проезд,residential,5722399
Астрадамская улица,residential,5722434
Дмитровский проезд,residential,5722563
улица Немчинова,residential,5723470
Ивановская улица,tertiary,5723529
улица Всеволода Вишневского,residential,5723718
2-я Хуторская улица,tertiary,5759712
1-й Хуторской переулок,residential,5759746
3-й Хуторской переулок,residential,5759815
4-й Хуторской переулок,residential,5759883
4-й Вятский переулок,residential,5761262
Писцовая улица,residential,5761343
1-я Квесисская улица,residential,5761525
Раздельная улица,residential,5761538
Башиловская улица,tertiary,5761598
Полтавская улица,unclassified,5761865
Выборгская улица,residential,6108081
Выборгская улица,residential,6108131
Ленинградское шоссе,primary,6109909
Ленинградское шоссе,primary,6115699
Ленинградское шоссе (дублёр),tertiary,6174088
Ленинградское шоссе (дублёр),tertiary,6174105
Ленинградское шоссе,secondary,6174141
Ленинградское шоссе (дублёр),secondary_link,6174195
Часовая улица,tertiary,6174491
улица Лизы Чайкиной,tertiary,6187547
улица Лизы Чайкиной,tertiary,6187614
улица Лизы Чайкиной,tertiary,6187698
Шебашёвский переулок,residential,6187821
1-й Балтийский переулок,residential,6188149
2-й Балтийский переулок,residential,6188237
улица Самеда Вургуна,residential,6189138
улица Асеева,residential,6189259
Шебашёвский проезд,residential,6189558
3-й Балтийский переулок,residential,6189857
Амбулаторный переулок,residential,6190097
Малый Коптевский проезд,residential,6190352
Большой Коптевский проезд,residential,6190520
улица Черняховского,residential,6857416
улица Черняховского,residential,6857620
Красноармейская улица,tertiary,6858353
1-я Аэропортовская улица,residential,6858579
Авиационный переулок,unclassified,6859071
улица Константина Симонова,unclassified,6859432
улица Степана Супруна,unclassified,6859736
улица Пилота Нестерова,residential,6860093
улица Серёгина,tertiary,6860831
улица Академика Ильюшина,residential,6861252
Старый Зыковский проезд,residential,6862216
Эльдорадовский переулок,residential,6862541
Планетная улица,tertiary,6863057
Кочновский проезд,living_street,6863572
улица Коккинаки,residential,6864055
4-я улица 8 Марта,residential,6864130
1-я улица 8 Марта,residential,6864556
Новый Зыковский проезд,residential,6864968
улица 8 Марта,residential,6865311
Петровско-Разумовский проезд,unclassified,6866774
улица Юннатов,residential,6867786
Мишина улица,residential,6868105
Мирской переулок,tertiary,6900567
Мирской проезд,residential,6900942
улица Верхняя Масловка,tertiary,6901063
Коленчатый переулок,residential,6901929
Петровско-Разумовская аллея,tertiary,6902271
Летняя аллея,residential,6903473
Красноармейская улица,tertiary,6903884
Дворцовая аллея,residential,6904088
Левая Дворцовая аллея,tertiary,6905269
Правая Дворцовая аллея,tertiary,6905469
Театральная аллея,tertiary,6905750
Московская аллея,residential,6906476
площадь Космонавта Комарова,tertiary,6908890
улица Расковой,unclassified,7268371
переулок Расковой,unclassified,7269256
5-я улица Ямского Поля,unclassified,7269432
5-я улица Ямского Поля,residential,7269676
3-я улица Ямского Поля,residential,7276963
1-й Лесной переулок,unclassified,7278790
2-й Лесной переулок,unclassified,7278951
4-й Лесной переулок,unclassified,7279410
4-я Гражданская улица,residential,7723279
Каширское шоссе,primary,7970887
Бойцовая улица,tertiary,7972970
Вербная улица,tertiary,7973890
Вербная улица,residential,7973925
3-я Гражданская улица,tertiary,7974057
Ивантеевская улица,tertiary,8015024
Ивантеевская улица,tertiary,8015027
7-й проезд Подбельского,residential,8015037
Уральская улица,secondary,8060326
Ослябинский переулок,residential,8060688
Козицкий переулок,unclassified,8060798
Глинищевский переулок,unclassified,8060808
бульвар Дмитрия Донского,tertiary,8061352
Долгопрудная аллея,residential,8073817
Севастопольский проспект,secondary,8075902
Криворожская улица,tertiary,8079501
улица Юннатов,residential,8083366
3-я Тверская-Ямская улица,residential,8083378
3-я Тверская-Ямская улица,residential,8083379
4-я Тверская-Ямская улица,residential,8083441
улица Александра Невского,residential,8083456
Миусский переулок,unclassified,8083472
2-я Миусская улица,unclassified,8083476
улица Чаянова,tertiary,8083481
Весковский переулок,tertiary,8083509
2-й Тверской-Ямской переулок,residential,8083527
Пыхов-Церковный проезд,residential,8083539
переулок Александра Невского,residential,8083582
1-й Тверской-Ямской переулок,residential,8083620
Молодёжная улица,secondary,8084182
улица Свободы,secondary,8085761
Дмитровское шоссе,trunk,8085872
Нагорный проезд,tertiary,8090984
Нагорная улица,tertiary,8091060
6-й Загородный проезд,tertiary,8091071
Лианозовский проезд,secondary,8096007
проезд Дежнёва,secondary,8096088
Широкая улица,secondary,8096089
Тайнинская улица,secondary,8096090
Верхоянская улица,residential,8096169
Глебовская улица,residential,8097005
Пермская улица,tertiary,8097128
Щербаковская улица,secondary,8097910
Радужная улица,tertiary,8103952
Новый Берингов проезд,residential,8103953
Радужная улица,tertiary,8103955
Кольская улица,secondary,8103956
Алтуфьевское шоссе,primary,8104001
улица Бориса Галушкина,secondary,8104342
проспект Академика Сахарова,secondary,8105482
Щёлковское шоссе (дублёр),secondary,8105511
1-й Донской проезд,unclassified,8105782
улица Академика Петровского,tertiary,8108928
Малая Калужская улица,unclassified,8109162
улица Зацепский Вал,primary,8109484
улица Зацепский Вал,primary,8109742
Хомутовский тупик,unclassified,8109983
Новая Басманная улица,secondary,8110048
Каланчёвская улица,primary,8110049
Новая Басманная улица,secondary,8110100
Краснопрудная улица,primary,8110141
Краснопрудный переулок,unclassified,8110199
Русаковская улица,primary,8110201
Русаковская улица,primary,8110502
улица Стромынка,primary,8110505
улица Барболина,residential,8110517
улица Бирюсинка,tertiary,8110650
Амурская улица,tertiary,8110654
бульвар Маршала Рокоссовского,tertiary,8111080
Верхний Сусальный переулок,unclassified,8111294
Краснопрудная улица,primary,8118457
Русаковская улица,primary,8118468
улица Зои и Александра Космодемьянских,secondary,8162444
Мишина улица,residential,8166006
Дмитровское шоссе,primary,8654417
Ангарская улица,tertiary,8654426
Талдомская улица,residential,8654428
улица Коминтерна,tertiary,8654460
Норильская улица,tertiary,8654461
улица Малыгина,tertiary,8654462
МКАД; 4-й километр,trunk,8655683
Бобров переулок,unclassified,8810101
Банковский переулок,unclassified,8810223
Большой Златоустинский переулок,unclassified,8810336
улица Маросейка,secondary,8810476
Армянский переулок,unclassified,8810679
Старосадский переулок,unclassified,8810805
улица Покровка,secondary,8810893
Потаповский переулок,unclassified,8811085
Колпачный переулок,unclassified,8811155
Покровский бульвар,secondary,8811315
Чистопрудный бульвар,secondary,8811536
Чистопрудный бульвар,secondary,8811597
Архангельский переулок,unclassified,8811910
улица Свободы,secondary,8873209
Молодёжная улица,secondary,8873211
Селезнёвская улица,tertiary,8879806
Краснопролетарская улица,secondary,8879815
Новосущёвская улица,residential,8880604
Перуновский переулок,tertiary,8880606
улица Образцова,tertiary,8880611
Северянинский путепровод,primary,8993867
проспект Мира,secondary,8993873
улица Лётчика Бабушкина,secondary,8993874
проспект Мира,primary,8993875
улица Космонавтов,secondary,8993880
проспект Мира,primary,9012778
Садовая-Триумфальная улица,primary,9017366
Садовая-Триумфальная улица (дублёр),primary,9017369
Садовая-Каретная улица,primary,9017808
Триумфальная площадь,primary,9019216
Лосиноостровская улица,tertiary,9039755
Тагильская улица,secondary,9040112
проезд Шокальского,tertiary,9053831
Заповедная улица,tertiary,9053857
2-я Парковая улица,residential,9217410
Измайловский проспект,tertiary,9217548
Щёлковский проезд,tertiary,9218199
2-й Иртышский проезд,tertiary,9219398
Измайловский бульвар,tertiary,9219871
Измайловский бульвар,tertiary,9220013
9-я Парковая улица,residential,9221851
Измайловская площадь,tertiary,9222160
Верхняя Первомайская улица,residential,9222848
Теплостанский проезд,tertiary,9372811
МКАД; 41-й километр,trunk,9398514
МКАД; 77-й километр,trunk,9465066
МКАД; 77-й километр,trunk,9465067
проектируемый проезд № 6379,unclassified,9465450
Северодвинская улица,residential,9465452
Большая Черкизовская улица,primary,9478080
Милютинский переулок,unclassified,9562357
Сретенский бульвар,secondary,9562620
Мясницкая улица,primary,9562803
Сретенский переулок,unclassified,9562968
1-я Мясниковская улица,tertiary,9702111
бульвар Маршала Рокоссовского,tertiary,9702112
Кривоколенный переулок,unclassified,9708700
Кривоколенный переулок,unclassified,9708748
Фролов переулок,unclassified,9708846
Конный переулок,unclassified,9811841
улица Шухова,unclassified,9854321
улица Лестева,tertiary,9854354
Лосиноостровская улица,tertiary,9873412
Белокаменное шоссе,tertiary,9873425
Олимпийский проспект,secondary,9886757
Олимпийский проспект,secondary,9886862
1-й Троицкий переулок,residential,9887861
Троицкая улица,residential,9887907
переулок Васнецова,residential,9887937
улица Дурова,secondary,9888092
улица Маршала Неделина,residential,9890730
улица Воздвиженка,primary,9891826
улица Генерала Тюленева,tertiary,9931070
улица Академика Виноградова,residential,9931625
Сумской проезд,tertiary,9940914
Сумской проезд,tertiary_link,9940915
5-й проезд Подбельского,tertiary,9962781
4-я Гражданская улица,tertiary,9962877
Наримановская улица,residential,9963418
Кузнецовская улица,tertiary,9963565
1-я Прогонная улица,tertiary,9964093
Кирпичная улица,unclassified,9964462
Старокачаловская улица,tertiary,10042795
3-й проезд Подбельского,tertiary,10092781
Литовский бульвар,secondary,10202167
Литовский бульвар,secondary,10202209
Голубинская улица,tertiary,10202275
площадь Рогожская Застава,secondary,10266552
Аминьевское шоссе,primary,10266958
улица Академика Бакулева,unclassified,10267052
Тарусская улица,secondary,10267135
улица Айвазовского,secondary,10267214
Вильнюсская улица,residential,10267255
улица Михаила Грешилова,unclassified,10267273
Соловьиный проезд,tertiary,10267398
4-й проезд Подбельского,residential,10299267
бульвар Маршала Рокоссовского,tertiary,10299371
бульвар Маршала Рокоссовского,tertiary,10299374
2-й проезд Подбельского,tertiary,10299421
Малая Черкизовская улица,tertiary,10299469
бульвар Маршала Рокоссовского,tertiary,10299596
7-й проезд Подбельского,unclassified,10299601
Мосфильмовская улица,secondary,10314460
улица Косыгина,secondary,10314542
улица Косыгина,secondary,10314584
площадь Иосипа Броз Тито,secondary,10314595
улица Дмитрия Ульянова,secondary,10314605
Красноказарменная набережная,secondary,10314850
Киевское шоссе,trunk,10346558
Никулинская улица,secondary,10354474
Озёрная улица,tertiary,10354590
Чонгарский бульвар,secondary,10355969
Черноморский бульвар,tertiary,10355991
улица Подольских Курсантов,tertiary,10356120
Булатниковская улица,unclassified,10356160
улица Подольских Курсантов,secondary,10356288
Рябиновая улица,secondary,10358872
Садовая-Спасская улица,primary,10410644
Малая Сухаревская площадь,primary,10410694
Садовая-Самотёчная улица,secondary,10412018
Самотёчная площадь,secondary,10412321
Самотёчная площадь,secondary,10412364
Садовая-Самотёчная улица,secondary,10412655
улица Щепкина,tertiary,10412842
улица Гиляровского,tertiary,10412939
Самотёчная улица,secondary,10467136
Садовая-Каретная улица,primary,10468418
1-й Волконский переулок,unclassified,10468440
2-й Волконский переулок,unclassified,10468576
Калмыков переулок,residential,10469400
Варшавское шоссе,primary,10480152
Лермонтовский проспект,primary,10494010
улица Гиляровского,secondary,10516223
Делегатская улица,tertiary,10557187
Алымов переулок,tertiary,10576019
улица Большая Полянка,secondary,10587294
улица Станиславского,unclassified,10591576
Овчинниковская набережная,tertiary,10591978
улица Удальцова,tertiary,10592379
улица Академика Челомея,tertiary,10592380
улица Воронцовские Пруды,tertiary,10592381
улица Академика Пилюгина,tertiary,10592382
улица Архитектора Власова,tertiary,10592482
улица Ивана Бабушкина,tertiary,10592483
Делегатская улица,tertiary,10615634
Цветной бульвар,secondary,10616166
Цветной бульвар,secondary,10616260
Малый Сергиевский переулок,unclassified,10616891
Цветной переулок,residential,10616921
Малый Сухаревский переулок,unclassified,10616964
улица Дурова,secondary,10617098
Суворовская площадь,secondary,10617131
Трубная площадь,secondary,10618140
Рождественский бульвар,secondary,10618415
Сретенский бульвар,secondary,10618432
площадь Сретенские Ворота,unclassified,10618794
улица Сретенка,secondary,10618939
площадь Сретенские Ворота,secondary,10618943
Рождественский бульвар,secondary,10618947
Лубянская площадь,secondary,10619163
улица Большая Лубянка,secondary,10619296
Большой Сухаревский переулок,residential,10619719
Последний переулок,unclassified,10619815
Большой Головин переулок,residential,10619843
Пушкарёв переулок,residential,10619874
Большой Сергиевский переулок,residential,10619928
Колокольников переулок,unclassified,10620023
Печатников переулок,residential,10620078
улица Щепкина,tertiary,10630507
Выползов переулок,residential,10630565
Самарская улица,tertiary,10630601
Капельский переулок,tertiary,10630623
Больничный переулок,unclassified,10630696
Трифоновская улица,tertiary,10630822
улица Верземнека,tertiary,10630860
Орловский переулок,residential,10630973
улица Советской Армии,secondary,10631073
Третье транспортное кольцо,primary,10631090
Селезнёвская улица,tertiary,10634664
Селезнёвская улица,secondary,10634690
Селезнёвская улица,secondary,10634702
3-й Самотёчный переулок,residential,10634743
2-й Щемиловский переулок,residential,10634841
4-й Самотёчный переулок,residential,10635061
Суворовская площадь,secondary,10638161
Садовая-Сухаревская улица,secondary,10638343
Рождественский бульвар,secondary,10638393
Трубная площадь,secondary,10638406
Трубная площадь,secondary_link,10638414
Нововоротниковский переулок,tertiary,10655172
Гончарный проезд,primary,10695910
улица Крымский Вал,primary,10695913
Гончарный проезд,secondary,10781141
Саринский проезд,secondary,10781143
3-й Крутицкий переулок,secondary,10781144
Летниковская улица,unclassified,10781149
Яузская улица,secondary,10781548
Яузская улица,secondary,10781550
улица Забелина,unclassified,10781553
Самарский переулок,residential,10846295
Петровский бульвар,secondary,10857188
Петровский бульвар,secondary,10857599
улица Каретный Ряд,secondary,10857972
Малый Каретный переулок,residential,10858120
Лихов переулок,residential,10858250
Средний Каретный переулок,residential,10858774
Третье транспортное кольцо,primary,10889777
проспект Ветеранов,secondary,10889826
Третье транспортное кольцо,primary,10890171
улица Клочкова,unclassified,10897040
улица Вересаева,tertiary,10897259
проезд Загорского,residential,10897288
Дорогобужская улица,tertiary,10898245
Сколковское шоссе,tertiary,10898335
улица Бестужевых,secondary,10903353
Малая Сухаревская площадь,primary,10920764
улица Свободы,secondary,11252643
улица Свободы,secondary,11252645
Ленинградское шоссе,trunk,11252652
МКАД; 82-й километр,trunk,11253106
МКАД; 82-й километр,trunk,11253110
Дмитровское шоссе,primary,11253763
Третье транспортное кольцо,primary,11269000
Третье транспортное кольцо,primary,11269780
Ботанический переулок,residential,11290178
Астраханский переулок,tertiary,11290230
Большая Переяславская улица,secondary,11290469
1-й Коптельский переулок,tertiary,11290652
Садовая-Спасская улица,primary,11290910
Большой Балканский переулок,residential,11291560
Большая Спасская улица,tertiary,11291628
Глухарёв переулок,tertiary,11291658
Живарёв переулок,residential,11291694
2-й Коптельский переулок,residential,11291764
Скорняжный переулок,unclassified,11291793
Банный переулок,tertiary,11292462
улица Сущёвский Вал (дублёр),secondary,11292758
улица Верземнека,tertiary,11294607
Рижская площадь,primary_link,11294781
Большая Сухаревская площадь,primary,11296497
Садовая-Спасская улица,primary,11296532
Волоколамское шоссе,primary,11329781
Волоколамское шоссе,primary,11329783
Неглинная улица,tertiary,11523183
Неглинная улица,tertiary,11523263
улица Рождественка,unclassified,11526707
Рахмановский переулок,tertiary,11526866
улица Петровские Линии,unclassified,11527311
улица Кузнецкий Мост,unclassified,11527914
площадь Петровские Ворота,secondary,11527981
площадь Воровского,unclassified,11529929
Пушечная улица,unclassified,11530011
Варсонофьевский переулок,unclassified,11530773
Сандуновский переулок,unclassified,11531019
Звонарский переулок,unclassified,11531238
Нижний Кисельный переулок,unclassified,11531336
Большой Кисельный переулок,unclassified,11531346
Малый Кисельный переулок,unclassified,11531479
Фуркасовский переулок,unclassified,11531758
Панкратьевский переулок,residential,11649833
Сретенский тупик,residential,11649886
Даев переулок,residential,11649998
Ананьевский переулок,tertiary,11650066
Уланский переулок,residential,11650289
Селивёрстов переулок,residential,11650487
Малый Головин переулок,residential,11650538
Просвирин переулок,residential,11650626
Луков переулок,residential,11650678
Ащеулов переулок,residential,11650732
Рыбников переулок,residential,11650799
Большая Переяславская улица,secondary,11651272
2-й Крестовский переулок,secondary,11651504
2-й Крестовский переулок,secondary,11651532
Малая Переяславская улица,residential,11652803
Средняя Переяславская улица,residential,11652858
Переяславский переулок,unclassified,11653038
Глинистый переулок,residential,11653072
Пантелеевская улица,residential,11746482
Пантелеевский переулок,residential,11746554
Яблонный переулок,residential,11746730
Слесарный переулок,residential,11747012
Сущёвская улица,tertiary,11840425
Тихвинская улица,tertiary,11840509
Институтский переулок,residential,11968609
Октябрьская улица,tertiary,11968762
площадь Борьбы,tertiary,11969088
улица Достоевского,tertiary,11969152
улица Достоевского,tertiary,11969216
переулок Достоевского,residential,11969341
15-я Парковая улица,tertiary,12109078
улица Академика Самарского,unclassified,12382682
улица Академика Хохлова,residential,12382837
Средняя Переяславская улица,residential,12526348
проспект Мира,primary,12526350
площадь Викторио Кодовильи,unclassified,14122475
16-я Парковая улица,secondary,14126086
Чусовская улица,tertiary,14201581
Садовый тупик,unclassified,14203226
Гороховский переулок,unclassified,14203594
Доброслободская улица,residential,14204051
Кутузовский проспект,primary,14264816
Кутузовский проспект,primary,14264843
улица Пруд-Ключики,tertiary,14266898
улица Генерала Яковлева,residential,14266927
2-я Кабельная улица,residential,14267012
улица Академика Опарина,residential,14268090
Открытое шоссе,secondary,14327772
Открытое шоссе,secondary,14327802
16-я Парковая улица,secondary,14351700
16-я Парковая улица,secondary,14351796
5-й проезд Марьиной Рощи,tertiary,14418379
Шереметьевская улица,secondary,14418436
Шереметьевская улица,secondary,14418627
Мурманский проезд,tertiary,14418776
Лобненская улица,tertiary,14564343
Осташковская улица,residential,14569564
Третье транспортное кольцо,primary,14843077
Третье транспортное кольцо,primary,14843193
Новослободская улица,primary,14845680
1-я Тверская-Ямская улица,primary,14847285
МКАД; 8-й километр,trunk,15033795
МКАД; 45-й километр,trunk,15069166
улица Гарибальди,tertiary,15091119
улица Академика Пилюгина,tertiary,15091120
улица Новаторов,tertiary,15091140
улица Сущёвский Вал,primary,15437114
улица Кржижановского,tertiary,15440219
1-й Рощинский проезд,tertiary,15440228
проектируемый проезд № 6260,tertiary,15644362
Полярная улица,secondary,15645700
Вилюйская улица,residential,15646073
улица Менжинского,secondary,15647997
Юрловский проезд,tertiary,15647999
Ясный проезд,tertiary,15648002
Минусинская улица,residential,15650687
Осташковский проезд,tertiary,15650689
Староватутинский проезд,residential,15650692
улица Грекова,tertiary,15652083
МКАД; 90-й километр,trunk,15652826
МКАД; 91-й километр,trunk,15652828
Алтуфьевское шоссе,primary,15867102
Алтуфьевское шоссе,primary,15867105
Алтуфьевское шоссе,tertiary,15867106
Сигнальный проезд,tertiary,15869414
Алтуфьевское шоссе,primary,15869415
улица Докукина,tertiary,15872287
7-я Кожуховская улица,tertiary,15901158
проектируемый проезд № 5074,tertiary,15905962
Малая Семёновская улица,tertiary,15991303
Стартовая улица,tertiary,16043569
МКАД; 75-й километр,trunk,16055748
Хабаровская улица,secondary,16077800
16-я Парковая улица,secondary,16077829
16-я Парковая улица,secondary,16077864
Первомайская улица,secondary,16081942
Тихвинская улица,tertiary,16102600
Алтуфьевское шоссе (дублёр),tertiary,16172431
Вологодский проезд,residential,16172437
Алтуфьевское шоссе,tertiary,16172454
Бусиновский проезд,secondary,16177756
Ижорская улица,tertiary,16177780
улица Маршала Федоренко,tertiary,16338933
МКАД; 77-й километр,trunk,16338934
улица Балчуг,tertiary,16359039
улица Гарибальди,tertiary,16506342
улица Гарибальди,tertiary,16506624
3-й Верхний Михайловский проезд,residential,16509787
Первомайский проезд,residential,16522923
улица Дмитрия Ульянова,secondary,16524843
Университетский проспект,secondary,16524882
Маломосковская улица,tertiary,16534098
улица Космонавтов,secondary,16535294
Ладожская улица,tertiary,16588769
Лефортовский переулок,residential,16589276
Посланников переулок,residential,16589586
улица Гиляровского,tertiary,16790139
улица Серафимовича,primary,17077527
Изумрудная улица,tertiary,17148402
МКАД; 63-й километр,trunk,17151046
МКАД; 63-й километр,trunk,17151048
Новорижское шоссе,trunk,17151056
Детская улица,residential,17242739
1-я Владимирская улица,secondary,17332869
улица Молостовых,tertiary,17335788
улица Сталеваров,secondary,17335895
улица Молдагуловой,tertiary,17461280
Вешняковская улица,residential,17503624
Анадырский проезд,tertiary,18289379
улица Рудневой,tertiary,18289381
Янтарный проезд,residential,18289384
Челюскинская улица,tertiary,18289388
проезд Черепановых,unclassified,18421114
Арбатский переулок,unclassified,18877597
улица Двинцев,tertiary,19034762
улица Двинцев,tertiary,19034825
тоннель Маршала Гречко,primary,19123562
Кутузовский проспект,primary,19123708
Кутузовский проспект,primary,19123779
2-я Брестская улица,tertiary,19125286
Триумфальная площадь,secondary,19125328
Лесная улица,tertiary,19127351
улица Гастелло,residential,19128049
улица Гастелло,tertiary,19128073
2-я Сокольническая улица,residential,19128115
3-я Сокольническая улица,residential,19128142
4-я Сокольническая улица,residential,19128173
5-я Сокольническая улица,residential,19128182
5-я Сокольническая улица,residential,19128233
улица Матросская Тишина,residential,19128296
5-я Сокольническая улица,residential,19128341
улица Барболина,residential,19128360
Бабаевская улица,tertiary,19128381
2-я Боевская улица,residential,19128410
1-й Полевой переулок,residential,19128411
Богородское шоссе,secondary,19128446
улица Сокольнический Вал,secondary,19128448
улица Сокольнический Вал,secondary,19128507
2-й Вышеславцев переулок,residential,19151353
Вешняковская улица,secondary,19384805
Канатчиковский проезд,tertiary,19954327
улица Винокурова,tertiary,19954871
Нагатинская улица,tertiary,19957037
Шенкурский проезд,residential,20273127
Юрловский проезд,tertiary,20273425
улица Декабристов,secondary,20273788
5-й Загородный проезд,residential,20460519
Большая Черёмушкинская улица,secondary,20460823
улица Кржижановского,tertiary,20463478
Нижняя Первомайская улица,residential,20639291
12-я Парковая улица,residential,20639798
14-я Парковая улица,residential,20639967
16-я Парковая улица,secondary,20640062
Измайловский бульвар,tertiary,20641278
Загородное шоссе,secondary,20796736
улица Марии Ульяновой,residential,20872085
улица Ремизова,tertiary,21060074
Новочерёмушкинская улица,tertiary,21094884
Тропарёвская улица,tertiary,21260124
улица Академика Анохина,tertiary,21309623
Рузская улица,tertiary,21319337
Алтуфьевское шоссе,primary,21476214
Алтуфьевское шоссе,primary,21476216
Алтуфьевское шоссе,primary,21476217
Алтуфьевское шоссе,primary,21476219
Алтуфьевское шоссе,primary,21480531
Алтуфьевское шоссе,primary,21480533
Алтуфьевское шоссе,primary,21480536
Алтуфьевское шоссе,primary,21480537
Знаменская улица,residential,21485499
Зельев переулок,unclassified,21485540
Большой Харитоньевский переулок,unclassified,22143842
Карманицкий переулок,unclassified,22144660
улица Раменки,residential,22275858
Рублёвское шоссе (дублёр),tertiary,22277786
Северянинский путепровод,primary,22292831
площадь Пречистенские Ворота,secondary,22320567
Гагаринский переулок,unclassified,22320834
Чертольский переулок,unclassified,22321148
Хрущёвский переулок,unclassified,22321180
улица Новый Арбат,primary,22321878
Тверской бульвар,secondary,22322232
улица Большая Дмитровка,residential,22323173
Хрустальный переулок,unclassified,22323203
Новоданиловский проезд,tertiary,22498538
Малый Харитоньевский переулок,residential,22576215
улица Чаплыгина,residential,22576301
улица Чаплыгина,residential,22576303
улица Жуковского,residential,22576605
Лялин переулок,unclassified,22578474
Яковоапостольский переулок,unclassified,22579608
Подсосенский переулок,unclassified,22579770
улица Воронцово Поле,tertiary,22580628
улица Лескова,secondary_link,22651144
Череповецкая улица,secondary,22652208
улица Плещеева,secondary,22652285
улица Лескова,secondary_link,22652346
Большой Черкасский переулок,residential,22744483
Варшавское шоссе,primary,22745281
улица Шверника,tertiary,22745504
Ярцевская улица,secondary,22745666
Электролитный проезд,tertiary,22746921
Коломенский проезд,secondary,22753486
Нахимовский проспект,secondary,22753487
Варшавское шоссе,primary,22754429
Каширское шоссе,primary,22754473
Севастопольский проспект,secondary,22755770
Нахимовский проспект,secondary_link,22761668
Алтуфьевское шоссе,primary,22824602
улица Комдива Орлова,secondary,22824768
улица Яблочкова,tertiary,22828231
Международное шоссе,trunk,22873245
Международное шоссе,trunk,22873248
Валаамская улица,unclassified,22873307
Дмитровский проезд,secondary,22873317
Нагорный бульвар,residential,22873874
Нагорный бульвар,residential,22873882
Нагорный бульвар,residential,22873887
улица Академика Векшинского,residential,22873901
Большая Черёмушкинская улица,secondary,22873912
улица Коровий Вал,primary,22874010
Люсиновская улица,primary,22874015
Большая Серпуховская улица,tertiary,22874025
Большая Тульская улица,primary,22874034
Ленинградский проспект,secondary_link,22875470
Автозаводская улица,secondary,22875722
Каширское шоссе,primary,22877755
Каширское шоссе,primary,22877764
Малая Тульская улица,secondary,22879255
2-й Тульский переулок,unclassified,22879270
